person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
27,68000,RENT,0.0,DEBTCONSOLIDATION,B,10000,,0,0.15,N,5
28,40000,MORTGAGE,2.0,VENTURE,B,5000,,0,0.13,N,10
24,97000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,22000,12.68,0,0.23,N,3
26,67000,OWN,10.0,DEBTCONSOLIDATION,E,5000,16.45,1,0.07,Y,3
23,45000,RENT,5.0,PERSONAL,A,15000,7.49,1,0.33,N,4
31,86004,OWN,8.0,VENTURE,B,2000,10.74,0,0.02,N,6
25,80000,RENT,0.0,MEDICAL,B,10000,10.37,0,0.13,N,2
23,20664,RENT,4.0,EDUCATION,C,4550,13.72,0,0.22,Y,3
22,32000,RENT,0.0,MEDICAL,B,2400,11.99,0,0.07,N,3
22,56368,MORTGAGE,5.0,EDUCATION,C,6000,12.99,0,0.11,N,2
21,25000,OWN,0.0,EDUCATION,B,8800,9.33,0,0.35,N,3
29,72000,RENT,4.0,DEBTCONSOLIDATION,C,7800,,0,0.11,Y,8
33,178650,MORTGAGE,5.0,HOMEIMPROVEMENT,A,20000,6.99,0,0.11,N,6
33,120000,MORTGAGE,17.0,PERSONAL,A,15000,5.79,0,0.13,N,9
25,85000,MORTGAGE,7.0,PERSONAL,C,5500,13.49,0,0.06,N,3
22,75000,MORTGAGE,3.0,VENTURE,D,28000,15.62,0,0.37,Y,4
23,45378,MORTGAGE,7.0,PERSONAL,A,6000,5.79,0,0.13,N,2
52,36000,RENT,8.0,DEBTCONSOLIDATION,B,11200,12.18,1,0.31,N,29
28,30000,RENT,6.0,VENTURE,C,4200,15.23,0,0.14,Y,7
24,88000,MORTGAGE,8.0,HOMEIMPROVEMENT,D,25000,14.54,0,0.28,N,2
26,147996,MORTGAGE,10.0,DEBTCONSOLIDATION,A,7500,8.0,0,0.05,N,3
21,45000,RENT,3.0,PERSONAL,B,10000,10.25,0,0.22,N,2
23,71000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,7500,9.99,0,0.11,N,3
25,13440,RENT,3.0,MEDICAL,A,6000,7.49,1,0.45,N,3
27,35496,RENT,2.0,EDUCATION,A,3200,7.88,0,0.09,N,6
25,80004,RENT,5.0,HOMEIMPROVEMENT,B,10000,9.62,0,0.12,N,4
25,100000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,11650,6.62,0,0.12,N,3
26,30000,RENT,4.0,PERSONAL,C,5000,,0,0.17,Y,2
25,110000,MORTGAGE,7.0,EDUCATION,A,8000,7.14,0,0.07,N,4
33,400000,MORTGAGE,9.0,PERSONAL,A,15000,6.03,0,0.04,N,10
24,37500,RENT,0.0,PERSONAL,A,4500,5.42,0,0.12,N,4
35,40792,RENT,2.0,VENTURE,B,2600,12.53,0,0.06,N,9
38,80000,RENT,9.0,EDUCATION,B,2500,10.99,0,0.03,N,13
39,48000,RENT,0.0,VENTURE,C,10000,13.22,0,0.21,N,16
24,26500,RENT,0.0,MEDICAL,C,6000,13.79,0,0.23,Y,3
22,32500,MORTGAGE,6.0,EDUCATION,A,2500,6.99,0,0.08,N,2
22,70000,RENT,4.0,EDUCATION,C,27500,13.06,1,0.39,Y,3
25,55200,RENT,7.0,VENTURE,B,20000,,1,0.36,N,4
22,72000,RENT,5.0,EDUCATION,A,6400,6.91,0,0.09,N,2
22,16800,RENT,2.0,EDUCATION,C,1000,13.48,0,0.06,Y,4
25,30840,RENT,2.0,VENTURE,D,11200,17.27,1,0.36,N,4
23,47496,RENT,7.0,DEBTCONSOLIDATION,B,3500,12.69,0,0.07,N,3
22,179000,MORTGAGE,2.0,VENTURE,B,25000,10.99,0,0.14,N,4
24,85000,MORTGAGE,2.0,MEDICAL,B,7000,12.69,0,0.08,N,4
24,150000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,20000,10.51,0,0.13,N,4
30,66500,MORTGAGE,5.0,DEBTCONSOLIDATION,A,8000,7.88,0,0.12,N,9
40,43000,MORTGAGE,18.0,MEDICAL,C,2500,12.84,0,0.06,N,14
24,45600,RENT,2.0,VENTURE,C,18250,13.35,1,0.4,N,4
28,52000,RENT,3.0,HOMEIMPROVEMENT,B,7000,11.99,0,0.13,N,8
32,78400,MORTGAGE,2.0,EDUCATION,B,1200,10.0,0,0.02,N,5
22,90000,RENT,5.0,MEDICAL,B,15000,11.49,0,0.17,N,4
27,40800,RENT,11.0,PERSONAL,A,6000,7.66,0,0.15,N,7
28,27000,OWN,7.0,PERSONAL,B,2400,10.99,0,0.09,N,5
46,80000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,10000,6.17,0,0.13,N,13
26,36000,RENT,1.0,VENTURE,A,7000,8.94,0,0.19,N,3
26,69000,RENT,7.0,EDUCATION,A,6200,7.88,0,0.09,N,3
24,39000,RENT,8.0,PERSONAL,D,7000,14.42,1,0.18,N,4
30,106000,RENT,9.0,DEBTCONSOLIDATION,C,20000,13.22,0,0.19,Y,5
23,32000,RENT,3.0,DEBTCONSOLIDATION,D,20000,12.61,1,0.63,N,4
24,100000,RENT,1.0,DEBTCONSOLIDATION,A,5000,,0,0.05,N,3
23,16800,RENT,7.0,EDUCATION,A,6625,6.03,1,0.39,N,3
29,55044,RENT,6.0,HOMEIMPROVEMENT,C,4200,,0,0.08,Y,9
33,100000,RENT,4.0,PERSONAL,C,20000,,0,0.2,N,7
29,55000,RENT,2.0,EDUCATION,A,5000,7.14,0,0.09,N,5
31,49000,RENT,2.0,MEDICAL,B,3850,9.62,0,0.08,N,6
21,43000,MORTGAGE,5.0,PERSONAL,A,7000,6.62,0,0.16,N,4
32,30000,RENT,0.0,PERSONAL,B,3500,11.71,1,0.12,N,10
27,48000,RENT,7.0,EDUCATION,A,9800,8.59,0,0.2,N,5
27,31400,RENT,1.0,MEDICAL,B,3500,11.71,0,0.11,N,8
36,100300,RENT,3.0,HOMEIMPROVEMENT,B,24000,11.99,0,0.24,N,11
24,135000,MORTGAGE,8.0,PERSONAL,B,21000,10.74,0,0.16,N,2
22,110000,MORTGAGE,2.0,VENTURE,B,9000,11.11,0,0.08,N,4
27,21840,RENT,0.0,VENTURE,E,6500,16.35,1,0.3,N,7
22,21000,RENT,1.0,PERSONAL,A,8500,7.51,1,0.4,N,4
27,37000,RENT,3.0,EDUCATION,C,8000,13.49,0,0.22,Y,10
23,69500,OWN,4.0,VENTURE,A,16800,7.51,0,0.24,N,3
25,24000,OWN,7.0,HOMEIMPROVEMENT,A,6000,5.42,0,0.25,N,3
22,140000,RENT,4.0,VENTURE,C,15000,14.17,0,0.11,Y,3
35,37440,RENT,2.0,MEDICAL,B,8000,10.99,0,0.21,N,9
27,20000,RENT,1.0,PERSONAL,A,7025,5.42,1,0.35,N,9
22,68670,MORTGAGE,5.0,EDUCATION,A,20000,6.91,0,0.29,N,3
22,41500,RENT,3.0,VENTURE,D,7000,15.7,1,0.17,Y,3
28,150000,MORTGAGE,4.0,EDUCATION,B,20000,,0,0.13,N,8
32,59000,RENT,1.0,PERSONAL,D,8000,14.96,1,0.14,Y,10
29,48000,MORTGAGE,13.0,PERSONAL,A,6625,8.49,0,0.14,N,9
29,50000,MORTGAGE,2.0,MEDICAL,A,5000,,0,0.1,N,6
21,33600,RENT,2.0,MEDICAL,B,12000,11.12,1,0.36,N,3
25,52000,RENT,1.0,DEBTCONSOLIDATION,C,7000,12.53,0,0.13,N,3
22,21120,MORTGAGE,3.0,DEBTCONSOLIDATION,D,1625,16.89,1,0.08,Y,3
23,114000,MORTGAGE,4.0,PERSONAL,B,10000,,0,0.09,N,2
34,150000,MORTGAGE,1.0,VENTURE,B,28000,11.71,0,0.19,N,5
26,91800,RENT,7.0,MEDICAL,C,15450,10.91,1,0.14,Y,3
25,33000,RENT,6.0,PERSONAL,B,3000,10.95,0,0.09,N,4
25,45000,RENT,2.0,DEBTCONSOLIDATION,C,11100,13.11,0,0.25,N,2
28,100000,MORTGAGE,3.0,MEDICAL,C,8000,13.98,0,0.08,Y,6
27,33200,RENT,0.0,MEDICAL,B,10000,11.71,0,0.3,N,5
30,34000,RENT,1.0,MEDICAL,A,8000,7.9,1,0.24,N,5
23,54000,MORTGAGE,1.0,EDUCATION,C,13650,,0,0.25,Y,2
23,53760,RENT,0.0,EDUCATION,C,5000,13.43,0,0.09,N,4
22,55000,MORTGAGE,6.0,PERSONAL,C,13000,13.85,0,0.24,N,3
36,79200,MORTGAGE,19.0,PERSONAL,A,10000,6.03,0,0.13,N,14
29,125000,MORTGAGE,2.0,MEDICAL,C,3500,13.98,0,0.03,N,8
26,59000,RENT,2.0,VENTURE,E,18000,16.0,1,0.31,N,4
22,12000,RENT,0.0,PERSONAL,C,1000,13.57,1,0.08,N,3
22,46104,RENT,4.0,EDUCATION,A,8775,7.29,0,0.19,N,2
50,75000,RENT,4.0,VENTURE,C,5000,13.23,0,0.07,N,15
28,70000,RENT,3.0,PERSONAL,E,3500,18.39,0,0.05,Y,8
22,61000,RENT,3.0,MEDICAL,B,5000,9.99,0,0.08,N,2
24,75000,RENT,0.0,VENTURE,A,12000,6.62,0,0.16,N,2
29,95000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,2400,13.72,0,0.03,N,8
26,110000,MORTGAGE,4.0,VENTURE,B,5000,9.63,0,0.05,N,2
21,27568,OTHER,0.0,MEDICAL,D,3500,14.42,1,0.13,N,4
34,36000,RENT,1.0,MEDICAL,C,4000,13.61,0,0.11,Y,7
25,91200,MORTGAGE,9.0,PERSONAL,A,6000,7.68,0,0.07,N,4
24,44000,MORTGAGE,,MEDICAL,A,3600,5.79,0,0.08,N,2
25,62400,RENT,7.0,MEDICAL,B,2300,11.71,0,0.04,N,3
23,62000,MORTGAGE,2.0,VENTURE,A,5000,5.42,0,0.08,N,3
25,79000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,10000,5.79,0,0.13,N,2
21,50000,MORTGAGE,5.0,MEDICAL,A,15000,6.54,0,0.3,N,4
22,70000,MORTGAGE,6.0,PERSONAL,D,25000,15.31,0,0.36,Y,4
25,32004,RENT,3.0,MEDICAL,D,12000,14.96,1,0.37,Y,3
31,41000,RENT,1.0,MEDICAL,B,4000,10.0,0,0.1,N,10
24,42000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,7000,8.59,0,0.17,N,3
23,40000,RENT,5.0,EDUCATION,D,12800,16.0,1,0.32,Y,3
23,36000,OWN,,VENTURE,A,18000,7.88,0,0.5,N,2
26,54000,MORTGAGE,5.0,PERSONAL,A,14000,7.88,0,0.26,N,3
23,85000,MORTGAGE,1.0,VENTURE,B,10000,10.36,0,0.12,N,4
35,66000,RENT,0.0,HOMEIMPROVEMENT,B,18000,9.99,0,0.27,N,8
25,24000,OWN,4.0,MEDICAL,B,5000,10.95,0,0.21,N,3
22,48000,MORTGAGE,6.0,MEDICAL,B,3800,,0,0.08,N,2
22,75000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6000,7.74,0,0.08,N,4
37,65000,RENT,7.0,HOMEIMPROVEMENT,C,12000,13.98,0,0.18,N,12
31,78000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,20000,14.26,1,0.26,N,9
37,88000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,6000,11.99,1,0.07,N,12
31,150000,RENT,1.0,HOMEIMPROVEMENT,B,15000,,0,0.1,N,10
33,77100,RENT,6.0,DEBTCONSOLIDATION,A,35000,8.49,1,0.45,N,9
21,31776,MORTGAGE,5.0,VENTURE,A,6000,8.9,0,0.19,N,3
25,31200,RENT,3.0,MEDICAL,B,10000,9.91,1,0.32,N,4
28,36000,MORTGAGE,,VENTURE,D,6000,15.21,0,0.17,N,7
24,100000,MORTGAGE,4.0,VENTURE,A,16000,6.54,0,0.16,N,2
31,60000,RENT,2.0,PERSONAL,A,4750,5.99,0,0.08,N,5
28,60589,MORTGAGE,1.0,HOMEIMPROVEMENT,B,2650,9.88,0,0.04,N,10
35,54084,RENT,2.0,DEBTCONSOLIDATION,C,3000,12.61,0,0.06,N,6
26,116600,RENT,2.0,HOMEIMPROVEMENT,C,7500,11.59,0,0.06,Y,3
26,60000,RENT,0.0,VENTURE,B,7200,11.14,0,0.12,N,2
26,33000,RENT,4.0,MEDICAL,D,8975,16.02,0,0.27,Y,3
24,180000,RENT,8.0,EDUCATION,E,18000,18.64,0,0.1,Y,4
37,20004,RENT,0.0,VENTURE,B,5000,,0,0.25,N,14
22,117000,MORTGAGE,6.0,EDUCATION,D,7500,13.24,0,0.06,N,2
33,80000,MORTGAGE,9.0,VENTURE,B,6000,11.11,0,0.07,N,8
29,50000,OWN,8.0,VENTURE,B,9725,12.12,0,0.19,N,7
25,49000,RENT,8.0,EDUCATION,C,6000,,0,0.12,Y,2
38,47000,RENT,4.0,PERSONAL,C,7000,13.35,0,0.15,Y,13
32,73000,MORTGAGE,7.0,PERSONAL,C,4750,13.11,1,0.07,Y,9
25,51541,RENT,0.0,DEBTCONSOLIDATION,B,6000,12.18,0,0.12,N,4
28,35004,OWN,7.0,EDUCATION,B,4000,11.49,0,0.11,N,10
36,40000,RENT,0.0,VENTURE,B,4800,,0,0.12,N,15
32,52000,RENT,3.0,EDUCATION,A,12000,7.29,0,0.23,N,6
32,44000,RENT,4.0,PERSONAL,G,5000,20.17,1,0.11,N,10
22,66000,MORTGAGE,,EDUCATION,A,6000,7.9,0,0.09,N,3
24,32000,RENT,4.0,MEDICAL,A,12000,7.51,1,0.38,N,2
26,81000,RENT,10.0,PERSONAL,A,6000,7.51,1,0.07,N,2
64,105000,RENT,8.0,HOMEIMPROVEMENT,E,20000,18.64,0,0.19,N,30
31,82656,OTHER,10.0,DEBTCONSOLIDATION,C,6000,12.09,0,0.07,Y,9
23,38400,RENT,7.0,EDUCATION,A,15000,6.17,1,0.39,N,2
32,106000,MORTGAGE,3.0,MEDICAL,A,10000,,0,0.09,N,7
35,64000,MORTGAGE,11.0,MEDICAL,A,14500,7.66,0,0.23,N,8
28,78000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,12000,5.79,0,0.15,N,5
26,75000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6500,8.9,0,0.09,N,4
32,67000,OWN,12.0,HOMEIMPROVEMENT,B,20000,11.83,0,0.3,N,7
23,55000,RENT,2.0,MEDICAL,B,10800,8.88,0,0.2,N,2
28,111000,MORTGAGE,12.0,DEBTCONSOLIDATION,F,25000,19.79,1,0.23,N,5
43,138000,MORTGAGE,4.0,EDUCATION,A,9900,6.99,0,0.07,N,14
27,68000,MORTGAGE,6.0,EDUCATION,C,2000,13.8,0,0.03,N,5
22,40000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,2000,7.9,0,0.05,N,2
34,75000,MORTGAGE,14.0,MEDICAL,B,10000,11.11,0,0.13,N,10
26,66384,MORTGAGE,3.0,VENTURE,A,10000,7.88,0,0.15,N,4
23,73000,RENT,2.0,VENTURE,B,3000,12.18,0,0.04,N,3
26,138000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7500,6.03,0,0.05,N,3
23,108000,RENT,4.0,VENTURE,B,4300,11.83,0,0.04,N,4
23,90000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,12000,,0,0.13,N,3
25,48000,MORTGAGE,9.0,EDUCATION,C,7000,12.09,0,0.15,Y,2
21,39900,RENT,3.0,EDUCATION,B,6000,11.49,0,0.15,N,2
22,69600,RENT,6.0,DEBTCONSOLIDATION,C,1350,12.68,0,0.02,N,3
22,35500,RENT,6.0,HOMEIMPROVEMENT,C,10875,12.84,1,0.31,N,4
25,130000,MORTGAGE,9.0,EDUCATION,B,15000,11.14,0,0.12,N,3
21,21600,RENT,0.0,DEBTCONSOLIDATION,B,2000,11.71,1,0.09,N,2
22,30000,MORTGAGE,6.0,VENTURE,C,3200,13.48,0,0.11,N,4
24,87000,RENT,0.0,VENTURE,B,12000,8.88,0,0.14,N,3
23,80000,OWN,7.0,VENTURE,B,25000,9.99,0,0.31,N,3
28,16800,OWN,,MEDICAL,C,5000,13.98,1,0.3,N,8
27,39600,MORTGAGE,11.0,DEBTCONSOLIDATION,A,4800,6.76,0,0.12,N,9
28,40000,RENT,0.0,EDUCATION,B,10000,12.42,0,0.25,N,5
23,60000,OWN,4.0,VENTURE,C,10000,13.22,0,0.17,N,4
23,105000,OWN,0.0,VENTURE,C,5000,,0,0.05,Y,3
24,140000,RENT,0.0,HOMEIMPROVEMENT,B,10000,11.14,0,0.07,N,2
33,60000,RENT,3.0,DEBTCONSOLIDATION,A,9000,8.49,0,0.15,N,8
25,77078,MORTGAGE,1.0,DEBTCONSOLIDATION,B,3425,12.18,0,0.04,N,2
33,67000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,25000,10.99,0,0.37,N,6
26,32000,RENT,3.0,DEBTCONSOLIDATION,A,5000,7.49,0,0.16,N,2
33,82000,MORTGAGE,2.0,VENTURE,A,6000,7.51,0,0.07,N,6
38,306000,MORTGAGE,9.0,VENTURE,B,15000,10.62,0,0.05,N,17
28,66920,RENT,12.0,MEDICAL,C,5000,14.26,0,0.07,N,6
29,8472,RENT,2.0,PERSONAL,A,3000,7.49,1,0.35,N,7
28,90000,MORTGAGE,12.0,HOMEIMPROVEMENT,C,5000,14.79,0,0.06,Y,8
21,59000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5000,9.99,1,0.08,N,2
35,36000,RENT,1.0,VENTURE,C,5600,13.06,0,0.16,N,7
21,20004,RENT,2.0,EDUCATION,B,3000,10.37,0,0.15,N,3
29,41004,RENT,6.0,PERSONAL,B,12000,10.0,0,0.29,N,7
31,80000,MORTGAGE,5.0,PERSONAL,A,6000,7.4,0,0.07,N,9
24,66766,MORTGAGE,,HOMEIMPROVEMENT,A,9000,6.99,0,0.13,N,2
37,65000,MORTGAGE,12.0,PERSONAL,B,11000,9.91,0,0.17,N,16
28,57000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,13000,9.63,0,0.23,N,5
25,25000,RENT,3.0,DEBTCONSOLIDATION,B,3000,11.12,0,0.12,N,4
23,41000,RENT,1.0,DEBTCONSOLIDATION,C,12500,13.57,0,0.3,N,4
24,124000,MORTGAGE,5.0,EDUCATION,B,12000,10.36,0,0.1,N,4
22,11220,RENT,,MEDICAL,C,1000,12.99,0,0.09,N,4
28,57360,MORTGAGE,3.0,PERSONAL,B,23000,,0,0.4,N,8
30,21600,RENT,2.0,DEBTCONSOLIDATION,C,1500,14.72,0,0.07,Y,8
24,80000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,5000,6.99,0,0.06,N,4
28,92000,MORTGAGE,8.0,PERSONAL,C,7750,14.22,1,0.08,N,6
33,50750,RENT,2.0,PERSONAL,C,7500,11.91,0,0.15,Y,6
33,66300,MORTGAGE,3.0,MEDICAL,D,22000,14.59,1,0.28,N,8
25,160000,MORTGAGE,2.0,EDUCATION,A,9000,,0,0.06,N,3
26,24000,RENT,5.0,DEBTCONSOLIDATION,A,6000,6.62,0,0.25,N,4
28,59000,MORTGAGE,12.0,VENTURE,A,5000,7.14,0,0.08,N,8
21,50700,RENT,5.0,VENTURE,B,7950,10.99,0,0.16,N,3
40,44940,RENT,2.0,EDUCATION,A,9000,8.94,0,0.2,N,13
23,89100,RENT,7.0,PERSONAL,C,16000,13.92,0,0.18,Y,4
23,44000,MORTGAGE,0.0,MEDICAL,F,2000,19.13,1,0.05,Y,3
23,68000,RENT,1.0,VENTURE,E,14400,17.99,1,0.21,N,2
23,25000,OWN,,MEDICAL,C,4000,15.27,0,0.16,Y,4
25,54000,RENT,,PERSONAL,D,12000,16.77,1,0.22,N,4
22,60000,MORTGAGE,3.0,VENTURE,A,5000,7.9,0,0.08,N,2
26,66800,MORTGAGE,0.0,PERSONAL,B,2500,11.49,0,0.04,N,4
21,90000,MORTGAGE,5.0,PERSONAL,B,21000,,0,0.23,N,4
23,86004,RENT,0.0,PERSONAL,D,5000,14.84,1,0.06,N,2
50,68000,MORTGAGE,5.0,PERSONAL,B,10000,11.49,0,0.15,N,13
28,115000,MORTGAGE,3.0,EDUCATION,A,18500,,0,0.16,N,9
22,48000,RENT,7.0,DEBTCONSOLIDATION,E,10000,17.99,1,0.21,Y,4
37,160000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,10000,7.51,0,0.06,N,13
22,48888,RENT,1.0,PERSONAL,C,18400,13.16,1,0.38,N,2
36,20000,RENT,0.0,PERSONAL,B,5075,11.48,1,0.25,N,11
22,100580,RENT,6.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.25,Y,2
25,134300,RENT,3.0,MEDICAL,D,5000,16.49,1,0.03,N,2
24,32000,RENT,1.0,MEDICAL,A,12000,7.29,1,0.38,N,2
26,96000,RENT,2.0,EDUCATION,D,10000,15.28,1,0.1,Y,2
22,68000,MORTGAGE,6.0,EDUCATION,C,9000,15.27,0,0.13,N,2
25,80004,RENT,9.0,HOMEIMPROVEMENT,C,20000,14.26,0,0.25,Y,4
23,42000,MORTGAGE,3.0,EDUCATION,A,11000,6.54,0,0.26,N,3
22,44400,RENT,3.0,EDUCATION,C,12800,12.73,0,0.29,N,2
40,55000,RENT,14.0,HOMEIMPROVEMENT,A,18000,7.88,1,0.33,N,14
24,100000,RENT,4.0,MEDICAL,A,15000,7.49,0,0.15,N,2
37,29000,RENT,5.0,PERSONAL,E,7200,19.03,1,0.25,Y,14
22,16800,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4750,13.85,1,0.28,Y,2
23,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7200,,0,0.12,N,2
31,38000,OWN,1.0,PERSONAL,D,13750,15.21,0,0.36,N,5
26,120000,OWN,10.0,PERSONAL,C,15000,13.11,0,0.13,Y,4
44,94800,MORTGAGE,4.0,VENTURE,A,7400,7.88,0,0.08,N,16
27,62570,MORTGAGE,11.0,EDUCATION,D,25000,14.84,0,0.4,N,5
32,48000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,5200,5.42,0,0.11,N,5
25,26000,RENT,4.0,MEDICAL,C,8000,12.87,1,0.31,Y,3
43,145000,MORTGAGE,1.0,VENTURE,A,20000,6.91,0,0.14,N,17
28,205000,RENT,13.0,MEDICAL,C,17600,13.23,0,0.09,N,10
21,36895,RENT,6.0,MEDICAL,A,4200,9.32,0,0.11,N,3
22,29570,RENT,6.0,MEDICAL,D,8000,14.42,1,0.27,N,3
29,62000,MORTGAGE,14.0,EDUCATION,E,9600,18.39,0,0.15,N,10
25,44400,OWN,1.0,PERSONAL,C,5000,12.72,0,0.11,Y,3
28,120000,OWN,7.0,VENTURE,B,5000,10.65,0,0.04,N,6
26,40000,RENT,2.0,MEDICAL,A,12000,7.88,0,0.3,N,2
41,87000,MORTGAGE,4.0,PERSONAL,D,9000,16.0,0,0.1,N,12
22,72000,RENT,4.0,PERSONAL,A,6200,5.99,0,0.09,N,2
36,32000,MORTGAGE,7.0,EDUCATION,B,5300,10.65,0,0.17,N,13
23,55200,MORTGAGE,1.0,PERSONAL,E,15250,15.68,1,0.28,N,2
24,73500,RENT,3.0,HOMEIMPROVEMENT,C,5000,12.99,0,0.07,N,4
27,36000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,7000,12.98,0,0.19,Y,7
27,75000,OWN,0.0,HOMEIMPROVEMENT,A,7500,8.38,0,0.1,N,6
23,31516,RENT,,DEBTCONSOLIDATION,B,5000,9.91,1,0.16,N,4
26,140000,MORTGAGE,5.0,HOMEIMPROVEMENT,D,13050,14.59,0,0.09,Y,3
30,20800,RENT,0.0,MEDICAL,A,7250,8.0,1,0.35,N,10
26,97000,RENT,2.0,DEBTCONSOLIDATION,A,7000,7.91,0,0.07,N,4
26,44004,RENT,2.0,MEDICAL,A,4500,7.74,0,0.1,N,3
26,200000,MORTGAGE,4.0,PERSONAL,C,3000,13.92,0,0.01,N,3
34,77000,MORTGAGE,18.0,EDUCATION,B,15000,11.14,1,0.19,N,6
29,61000,MORTGAGE,9.0,PERSONAL,A,9000,7.88,0,0.15,N,7
35,65000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,25000,9.51,0,0.38,N,10
25,44400,RENT,4.0,PERSONAL,D,2100,17.27,0,0.05,N,4
27,36000,RENT,2.0,MEDICAL,B,2000,11.99,0,0.06,N,8
29,56400,RENT,1.0,DEBTCONSOLIDATION,A,3000,7.9,1,0.05,N,6
30,130000,MORTGAGE,14.0,VENTURE,B,4000,,0,0.03,N,6
23,80000,RENT,2.0,MEDICAL,C,16000,13.85,0,0.2,N,3
22,63500,MORTGAGE,5.0,EDUCATION,B,7200,,0,0.11,N,3
26,90000,MORTGAGE,10.0,EDUCATION,A,1000,6.17,0,0.01,N,4
42,38000,MORTGAGE,9.0,MEDICAL,A,6500,,0,0.17,N,14
22,33250,RENT,0.0,EDUCATION,D,2800,15.62,1,0.08,Y,3
26,69063,MORTGAGE,,HOMEIMPROVEMENT,A,6625,7.66,0,0.1,N,4
24,73000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,14400,8.94,0,0.2,N,2
35,115000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,7200,13.85,0,0.06,Y,10
25,45000,OWN,9.0,MEDICAL,A,3000,6.17,0,0.07,N,4
23,54996,RENT,2.0,MEDICAL,C,11000,,0,0.2,N,2
23,19250,RENT,1.0,HOMEIMPROVEMENT,E,6250,16.82,1,0.32,Y,4
60,98000,RENT,1.0,DEBTCONSOLIDATION,D,15000,16.29,1,0.15,Y,25
25,75000,RENT,4.0,MEDICAL,A,7000,7.49,0,0.09,N,2
22,59000,RENT,6.0,PERSONAL,B,12000,10.37,0,0.2,N,3
30,53208,MORTGAGE,5.0,EDUCATION,C,8500,,0,0.16,Y,5
24,55000,MORTGAGE,,HOMEIMPROVEMENT,A,7000,7.14,1,0.13,N,3
22,37008,RENT,2.0,EDUCATION,B,3600,12.42,0,0.1,N,4
29,175000,MORTGAGE,8.0,VENTURE,A,2500,7.14,0,0.01,N,6
27,40000,RENT,9.0,DEBTCONSOLIDATION,B,2000,10.75,0,0.05,N,6
43,50000,RENT,0.0,PERSONAL,B,4500,10.74,0,0.09,N,16
24,56000,RENT,4.0,HOMEIMPROVEMENT,A,12000,8.94,0,0.21,N,3
23,39000,RENT,1.0,EDUCATION,D,6000,15.99,1,0.15,N,3
25,32004,RENT,0.0,MEDICAL,C,7200,12.84,0,0.22,N,4
27,68000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,3000,14.65,0,0.04,Y,10
31,40000,RENT,9.0,VENTURE,A,1600,,0,0.04,N,8
30,54000,RENT,2.0,DEBTCONSOLIDATION,D,16200,15.57,1,0.3,N,10
32,41000,MORTGAGE,2.0,PERSONAL,D,8000,15.05,0,0.2,N,9
25,19200,RENT,5.0,DEBTCONSOLIDATION,B,4000,,1,0.21,N,3
33,55000,OWN,4.0,HOMEIMPROVEMENT,A,12000,7.51,0,0.22,N,9
30,70000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10200,6.91,0,0.15,N,8
36,69996,RENT,6.0,VENTURE,B,20400,10.37,0,0.29,N,14
25,225000,MORTGAGE,0.0,HOMEIMPROVEMENT,E,30000,19.91,0,0.13,Y,2
22,18996,RENT,3.0,EDUCATION,D,3200,15.28,1,0.17,Y,3
25,20000,RENT,1.0,VENTURE,A,12000,8.07,1,0.6,N,4
25,150000,MORTGAGE,9.0,PERSONAL,A,7500,8.9,0,0.05,N,3
28,70000,MORTGAGE,,DEBTCONSOLIDATION,A,24000,5.99,0,0.34,N,5
24,78956,RENT,5.0,MEDICAL,B,35000,11.11,1,0.44,N,4
24,90996,MORTGAGE,0.0,EDUCATION,B,8400,10.99,0,0.09,N,2
